m_ll,m_jj,pt_l1,pt_l2,pt_j1,pt_j2,pt_ll,eta_l1,eta_l2,eta_j1,eta_j2,delta_eta_jj,delta_phi_jj
226.39343797663074,1193.4052895600855,111.9809310955991,988.699367408028,1023.4787691051332,199.06611037134144,1095.0854978494028,-0.36968332000351956,0.21521851142815324,0.8806401299044966,-1.1215721992885896,2.0022123291930862,1.2921576798962575
102.20058887638405,683.6186638262975,56.477553160132,174.62674432404523,231.54111239208794,42.440512255511045,230.59256034982823,1.497240889406335,0.5192813015950792,0.5620821269656515,4.418771383481814,-3.8566892565161623,-1.6849966651139527
97.52211252160714,738.5298889244422,781.796595227109,33.78384573510581,802.8198564295772,56.87734037171474,813.2245392819217,0.30141250148168836,0.7608244511152956,-0.36362730326691395,-2.8617748541721526,2.4981475509052387,-4.861636328371799
93.57928548566233,582.7392261467924,100.95552611649317,146.87437048453725,204.68402233314976,41.49295523990348,232.836333233915,-1.4005484516290976,-1.7224918277335772,0.583531108645196,-3.135093222298208,3.7186243309434044,-0.8972202431140178
91.8447325510019,476.40319230432976,301.00656675386034,68.18625484011798,330.69261592461925,57.4483245024439,359.02743938819805,1.4552438070158642,1.2313876769992083,-0.007348654840775033,2.5360685644396836,-2.5434172192804585,1.1290789226776314
91.43845784664217,1287.8153581513857,548.4192632657324,52.46993359084102,204.5805270253646,411.3816375448921,595.0185462380392,-0.33897786814654773,-0.5543748635107342,0.5900245007151975,-2.471392570948393,3.0614170716635902,0.5560966935775795
92.53142972271631,1035.1294213340268,15.344698481371413,346.21906685623617,262.29572067073104,106.89874905869733,354.33111708444864,-0.40805539191093265,0.3702836470067707,-0.23877695104889626,3.44523073765669,-3.684007688705586,-0.6296533530307828
323.6316027393503,817.3808251628384,918.988908706304,100.81678115567624,794.1711325497994,458.5579958528352,996.9298362528157,-0.14142560933957382,0.6342911701858146,0.8554002810268144,0.35620657436024866,0.49919370666656576,1.3593154595917905
92.079657928937,1704.132057830807,51.11104360307324,178.0806106821529,171.85317336240453,105.13369527575897,228.48101056217155,0.6642932808044997,-0.24999215665731714,-2.098907115041555,2.9847958542855992,-5.083702969327154,-5.0396882484460175
85.42513858652845,941.2264945644921,381.4245424180718,83.63781453402024,363.9920260945973,394.91253011466495,461.60329965486716,-1.070714228942145,-1.4269776672003025,0.5265189847622197,-1.1700911240343377,1.6966101087965573,-1.8360565353433291
103.57702347352446,728.941594100556,139.23772998886858,78.63222723562959,323.6346513210188,160.56298759369247,213.6028895711167,-1.340371814700411,-2.2133374023463954,0.4366334097302506,-1.7003444949632565,2.136977904693507,-2.5267335805164586
96.5244700127061,1193.8860938485732,1041.0289837676432,16.97568123535593,201.2986743763548,1020.2120723807391,1057.70007286568,-0.24523007809191744,-0.9321757843310731,1.9209117398415523,-0.022032721448181393,1.9429444612897337,4.803512013864863
91.29536793318358,359.87020736348535,148.8983776914456,211.2954038606284,329.84329446064436,76.32362204636122,359.6495137284422,0.848850762564673,0.35152902220826965,0.45191889607626523,2.165540044633392,-1.7136211485571269,-1.2739852688573057
230.99036265440947,646.060919990384,227.33640539079926,385.68385058769064,612.6035785070302,77.10374056597671,587.0642408599222,1.1623967076709238,1.6604957823292985,0.10053081740125006,2.1719670083740312,-2.071436190972781,1.9684542705900028
424.83885754369277,1421.2110095581704,143.40521631879434,439.7526965902471,493.6614294102363,146.8319822813817,434.32458782314905,-0.16974493701329757,-0.8360937090787094,-1.3990598061131603,1.8882625745840738,-3.2873223806972343,-2.1276813460652577
102.65176497826988,1682.1631860019363,403.5214519561318,67.41873340458066,155.40993900767606,409.426476990141,466.87072613780185,-0.6707194314579467,-0.17865635246804082,2.3362177118337972,-1.4673449971239987,3.803562708957796,-4.9196405060284185
88.30733870839002,425.32677417653986,93.89411396656845,68.26635834666527,107.42918142057997,221.61966758179003,160.72423838785627,1.737588268342217,0.7132631922122288,1.2946380761583678,-0.4917799105685353,1.786417986726903,3.8921065922326505
91.87827275975417,1444.6766959954793,10.542515287256082,361.157511091631,689.5814581213342,715.5206356695384,370.8141007516561,-0.8100672429653606,0.519594159982633,0.04725917883897074,0.7452201700905061,-0.6979609912515354,2.6087020427140257
104.64444972959737,579.9313193654008,317.6553462555775,37.25676664463301,289.7006044428229,76.88353972554432,349.99343283980426,2.464382719189713,1.6887905858167156,-0.7719537592472636,-3.575642897478139,2.8036891382308755,-5.535287744271868
142.02144287276883,2143.1945599564638,17.990261583712975,290.73517047387963,46.70057973744314,332.6280231908669,287.3077655279602,-1.192278369643114,-0.06337326905448161,-3.9349480280506897,1.747751232298555,-5.682699260349245,2.915418923896183
92.92417671980344,527.2658269882204,49.240035246892134,605.9791677343239,453.53934923145124,211.29211746056328,649.5879732249771,-0.3784244196979909,-0.58575486735061,-0.11054367104538425,1.3864422172428246,-1.4969858882882088,-5.8218483132666385
89.20592588256571,1046.9745795296494,62.766910296336796,729.2652920565658,588.12517452686,203.84545101265672,790.1380492887256,-0.6723919320142165,-0.3446539043792479,-0.46422278836833997,-2.864697438851239,2.400474650482899,0.1556690889197161
710.5474003687053,2925.6011168734985,408.4297089407962,269.7970980994594,169.52996860943358,370.27920078211287,206.32088982769932,0.36128069403741303,1.2250451958117428,-2.5546654950547736,2.3459946864453047,-4.900660181500078,2.951224231086472
91.95642187758055,825.3982054496479,33.78300265542237,469.68794927757347,298.65807301482624,207.84776298092268,498.3480336866338,-0.27341269716634087,-0.7271875338339174,-2.5106549308995194,0.036026781503524605,-2.546681712403044,5.9177610904510445
87.5201008902554,2691.9740672157586,597.2144873649611,78.58830945138197,39.808122939053284,652.3299090754267,675.1628003906521,-0.34455838413640083,0.033683602831933106,3.8260610502534536,-1.8093210456396718,5.635382095893125,0.9847162398592568
91.81891273765025,728.045342678418,108.1584112257656,231.78161127412324,245.6714570712111,87.19956209176124,332.31882175649247,1.2862794816045504,0.9250295562751146,-0.5351381197968725,-3.8193569116121773,3.284218791815305,0.13103769487230507
93.16130977070377,580.6854570864572,331.4198884074168,51.8058363010855,100.08869345133223,274.1711670775169,371.7510477870923,1.118991254676978,1.0885467401153082,4.031642306789139,1.3820020902277694,2.6496402165613695,0.2619059017546841
89.63076670643974,758.7044950682621,291.4579911091478,80.37891488388905,207.00174440995667,165.161089436122,366.7814168825729,-0.3528823660513145,-0.778077455606567,2.5386522151566657,-0.388108950307297,2.9267611654639625,-0.34272109737879175
159.5122582487932,843.181529788296,370.6442027884836,36.73535852375117,96.37138622282224,385.26788498994534,376.8719862767363,1.0517800898342353,1.3842065612143144,-1.0749094611301537,1.8521320587051067,-2.92704151983526,4.49954394410935
92.15233651668261,1298.261320935798,743.4934497983924,62.69245476083388,816.1054572535637,249.1700395832018,804.587237827951,-1.2643899559398317,-0.9099583790742488,0.6929738098795112,2.7423015026024404,-2.049327692722929,4.512502449594104
92.08109322150254,628.8587412336856,145.35342335180263,327.6658933229663,307.18011737478264,451.67964303468426,465.96402424778825,-1.116863974024973,-0.919876154253433,-0.29740483561114595,-0.8063241992459511,0.5089193636348052,-1.8679554940432062
94.6992364620362,327.61462605249017,579.3323767546037,52.74617527158846,561.3717498789023,113.65811957418248,626.3305108474544,-1.2922165434331645,-1.0545253024517711,-0.8297980129345219,-1.6376594359208694,0.8078614229863474,1.0433108922331193
91.06281821733619,700.0724820062673,28.68606412757181,1275.4398990574664,1278.7703285405353,43.53148264480791,1304.0499421231464,-1.475702600661526,-1.0095845034759225,1.067198849264082,-1.2194062608949414,2.2866051101590235,-0.9649725339586471
1793.5251845292223,431.0978858570227,439.9429007871689,1061.2346041911942,55.0832591858578,895.0574530455378,948.5873266117964,2.2459626996175595,0.4849261905650414,-2.1167519549986835,-0.40678420199933285,-1.7099677529993507,-0.2452021523138359
547.2619875932154,2629.897024082269,811.9922754575057,161.23047321345598,239.02074083945695,743.3145491395562,817.6895772497322,-0.382966704309501,-0.780370756330212,-2.473771811428338,1.1957989467633205,-3.6695707581916586,-4.87911294471105
89.56714654283789,331.9271880839938,74.13167964445825,55.0645146846959,45.07230633413603,172.8015252287711,127.73483659191744,2.4160674860874645,1.1364863517961767,3.4438257478918977,0.9536735000298238,2.490152247862074,-3.1280183159666923
94.05454093519455,984.0391069063186,259.575668806353,115.01909527105583,125.23397469172895,359.36126871897875,373.31696410991174,-1.565146035840822,-2.0737347959243215,1.4580152255479075,-1.602959323945472,3.0609745494933795,-1.6314780043574615
155.67453905971283,532.9246992127192,47.01222613630973,231.80396538215433,341.2669924062945,144.10357378389816,272.3645571171558,-0.7371849729228471,0.5496733882676834,-0.25309233338844617,-1.7019608292892652,1.4488684959008191,-2.266604922760626
