m_ll,m_jj,pt_l1,pt_l2,pt_j1,pt_j2,pt_ll,eta_l1,eta_l2,eta_j1,eta_j2,delta_eta_jj,delta_phi_jj
90.57991362399564,628.745376472931,19.790261420883954,112.39164855234063,107.96322698422705,58.34597674195108,104.08151351571662,0.25483883365306376,-0.5613001190521205,0.06406320785522061,4.1923242790596635,-4.1282610712044425,1.912980580043778
88.97676580977455,837.2903481954594,32.9749259870824,58.78113533422584,48.669860947724274,79.57662049153139,33.642687383220135,-0.8868976107923716,-1.4493483451162175,2.151778414118369,-3.035896080622913,5.187674494741282,-3.3555387607671365
92.44238519096794,1357.6659846735708,83.37517703545451,106.02584099689946,203.66418273737983,116.34504044727048,183.5309632320035,-0.4293967005821983,-1.2538255429751053,0.6075641608757805,-3.7346382542634426,4.342202415139223,2.0377003123998163
92.73960609711496,813.1855348017477,171.43145260196667,101.15977543671578,154.08010285907244,325.6030123668046,259.71062223653394,0.31279354538666837,0.6286235923568041,0.05272083947818278,-2.419990930345506,2.4727117698236887,-2.2407959200476095
88.29584147239012,534.5858709921882,230.22901531119288,31.217994121726306,415.2044295169708,172.33403389821189,247.89279474873842,2.0542110780826275,2.404792357707364,0.2443951679009426,0.412691102502059,-0.1682959346011164,2.9557264615838346
91.7714166967509,765.0965802561961,114.28077116464934,80.80267858837989,177.72121386962772,45.05007579927182,192.28856335258584,1.1120607695872091,0.24770492462649335,-0.353781201142862,-4.651334042590056,4.297552841447194,4.923828761437921
91.76722046747503,804.1039337757678,17.76067484029029,255.40801752728854,264.86771419043913,227.61214798894798,265.7834740021272,-0.19431399433074897,-1.147284894813974,1.4181405827817886,-0.8613236009443762,2.279464183726165,2.0104665564843653
90.10413078815493,362.8161005198937,66.8546559493967,29.920070222369585,78.94505920555147,44.05781028051955,37.08987678031399,-1.03191070227847,-0.7785743137353032,1.164577014958101,-2.4151613500462994,3.5797383650044003,-2.9276870444178327
89.65162182172836,738.1532772977761,53.4723018483769,92.09987908424894,130.90832148796298,197.62920202405923,143.72484624160936,0.2810756304486709,-0.8858803481372888,-2.462059369300403,0.5153176230367602,-2.977376992337163,-3.955294933523265
90.52183566263707,2103.7169940841773,220.8866659699346,104.08440453496769,118.39676460519428,400.3284908718992,324.8479997555781,-0.26904442003720436,0.31663050492715283,2.7453215758332603,-1.7754978538729074,4.520819429706168,-2.382258972781588
91.1347039727575,1219.4017016304156,29.044142960922652,76.51921802617713,155.5399778136363,100.8202267125318,54.78969152578727,-0.8123197481738578,-0.5416462107735005,1.073415269684829,-3.4571453079109555,4.530560577595784,3.1194920610685744
95.80012310305173,1361.3800561628614,97.45624923681171,139.26569572529007,289.3666420576593,71.98802227506536,217.85078167540266,0.2794078356143482,0.4891648650443543,1.4787039437198668,-2.986855750883437,4.465559694603304,3.240956615958418
83.30953562114706,1720.5144553203263,240.81648796754143,175.50451866566488,143.3706297219785,320.0303317026378,407.9021759083457,0.4971615914988736,0.4912374700939811,-2.3723809871683827,1.8088520445414624,-4.181233031709845,1.078049697811245
90.16860949536431,2165.754858506547,29.164886612231196,74.71987278123083,179.2768118500516,127.48734422202331,51.83960274804296,-0.741405196034082,-0.632904999813788,3.3475469823273394,-1.9667370020307964,5.314283984358136,3.156669841003861
93.8974712444292,346.7468742381987,92.46997075078848,46.1673538177999,82.39930895431465,115.69307246258022,112.23949239790937,2.2606354591577644,1.5582547397969002,4.621576486754059,2.159233818788691,2.4623426679653684,-1.9794768246030159
89.97602251558136,2638.1862964448214,162.91644109702784,37.005985998523755,219.58859766747352,48.71231123900656,178.57153663154378,-1.3597036369158828,-1.4087429074729516,-2.8530308012536176,3.622282146478578,-6.475312947732196,-2.634793307118845
585.0353071479881,1362.9012544402092,215.52723769258586,384.6693744111866,185.82304711529304,400.4529896470549,216.18636859537423,0.030029558726381866,0.6108787563324135,-1.8517436180754399,1.2805845599933214,-3.1323281780687613,3.046631069535988
88.95271340824962,3093.024209110532,147.89753683969388,79.33978025506319,275.1249080544339,65.41453170713875,209.93313773906743,0.22039588659763615,0.3923241993169995,2.197913878498205,-4.074162408955762,6.272076287453967,3.2136788616238143
85.99566121525257,465.82531916391787,35.73669791892797,71.61800802612,76.93668674687905,129.76372388023202,67.7726201272226,0.2360130002588137,-0.1863275502291442,1.2757926837017937,-1.7131761664397782,2.988968850141572,2.7134302788232723
90.78214493378817,774.3806684773283,21.333662046246545,56.06266922118756,240.4750703957584,208.51607527793152,47.974753449116605,1.2947064509843318,-0.43321671867965045,-2.5562418015796475,-0.2653774305689464,-2.2908643710107013,-3.3015473980994043
91.83358487553889,2088.4961630861976,52.367127135670266,78.39910775745213,174.02728502853273,95.4219351037041,93.2651351115086,0.6194632516342612,0.5312275560741422,-3.29964867954685,2.2641536393297454,-5.563802318876595,3.533619918304207
88.92678966478354,1609.3627512638977,134.92572996475133,53.97699433218557,291.7173092845283,111.6280441213009,180.11214146616322,-1.690787710800916,-2.471103043770568,-2.675286817336767,1.6753128035796807,-4.350599620916448,3.1575001719586817
90.75771584570312,684.4620230839548,160.68510865680202,106.67177599310851,104.57953459277023,366.235579187391,262.1238726655398,-1.7719445369801607,-1.2144759036197321,0.7135037330957581,-1.602945377668643,2.316449110764401,3.061585323061868
92.13689585776751,1293.8566175438953,87.92108272466521,89.28308843198252,166.072936481238,103.9234613003753,176.21468795723123,-2.3158469584403414,-1.3371017146894524,-2.713184682286021,1.8570042643595304,-4.570188946645551,-1.7847412894074026
90.02965263361149,383.8624591283399,68.08353102704329,103.31359913442195,172.3171078189554,73.6314558399918,171.3686603891249,0.2502340647228785,1.2773054606736791,-0.6947366979884927,-3.0989823314389886,2.404245633450496,1.7992756122115732
90.64400995950491,772.304526759782,230.59374856711946,146.48602771180967,464.81291323000636,97.61810190188979,369.4199612487529,0.7270755428535041,0.45595033834598164,0.1902222996481688,-2.2159301546890484,2.4061524543372173,-2.9512432883168924
90.10028708625238,327.8975063469087,20.121126489444578,24.503219293257107,87.30649619906097,67.88763592180779,26.551806002345835,-1.6664466282438493,1.0931348676882158,2.961908322342048,0.18101593912256286,2.780892383219485,-3.37734849991673
63.13799559105515,2284.4789437530853,29.07194076671317,264.3172610806269,303.65111559880984,160.06210815361422,287.20325445656437,0.7406951666000312,0.5144840924576823,-1.6288126560355227,3.0406502970734475,-4.669462953108971,-4.340325298322547
91.18462559256211,354.72598208711423,28.382985023409084,125.52691744339685,76.89149819446281,198.88939457319765,133.74973831836144,0.5830648859770087,-0.23423707087251314,-0.9094467551185743,0.9255229906039816,-1.8349697457225558,2.6945633540657123
91.55508298086467,432.80419407443355,176.82553128056765,37.810176011191444,124.79263220957483,141.21867992518162,205.56601758334887,0.25896097951992353,1.0639262936717357,2.06261429639641,-0.3279994609619026,2.3906137573583126,4.904843382175702
86.75977688177655,1117.9978028512514,114.2078399063092,55.445333526626634,66.67690532537227,157.90383473062818,166.10187602740538,0.10661362024763318,1.0692209467969538,-3.5499365980842237,1.2253039650097421,-4.775240563093966,-1.6558869027002647
88.77400424465624,803.9441482560815,50.058798244861975,296.88842145818614,361.12577578418797,172.99956772782284,346.44723317083657,0.9052086706460971,0.20745006163545715,1.5002551601243441,-0.7610817871832396,2.2613369473075835,1.8993253133920456
90.92131321885422,1241.5794171200828,102.3676299822313,53.38357025220663,56.26576536683709,70.21621015413359,126.45852366528474,-1.720271096039715,-1.7191371119298626,2.1452849856920295,-3.826431072908684,5.971716058600713,-0.03875111121843444
94.74449851718379,473.0356760417951,33.17773645124743,23.858983280837972,236.13444188945968,237.07074232934102,12.963345516689799,2.472925141276266,0.23911437803618182,2.325185289677011,2.313493628735209,0.011691660941802073,3.0869393091518917
90.49262426155897,357.3623967083118,46.81951259028723,36.80732561280671,131.360569506688,171.0290653086681,44.466449458766014,-1.3723513788495032,-0.1025361277534318,-0.10176128320293931,-1.32818100112574,1.2264197179228007,3.275737637343246
217.56533856547597,713.7194681627241,131.87621424063883,462.5154612345931,490.0936420984696,231.9045635450624,586.2393001201825,-0.13930321208929444,-0.9066253878864632,-0.6574158019902612,-2.2064287607904025,1.5490129588001413,-1.3503488575875493
97.65062668710871,1989.2611855279947,47.60205837606453,63.94744844370481,752.5248883714218,730.9637004537246,53.966997574219725,0.9749149304809319,1.0145774871798232,-0.34162244373412154,-1.9507252239435708,1.6091027802094493,3.2083099093952336
92.38632746637526,360.54263496497134,182.50491648932103,197.69735183735085,73.2295784351534,375.31212504378266,375.6037202955562,1.2718174120224854,0.8994978716255555,1.336873889545839,2.797943642635967,-1.4610697530901282,-4.61867712169118
91.25798953772431,914.5837464562734,193.15285346652007,17.32811341745002,110.2516356750582,195.40117228275864,189.66870621776349,-1.9276302663321048,-1.9269955019481473,1.6562072048523844,-1.9849033440748898,3.641110548927274,-1.9106485958676882
90.46864213133874,1623.627213585626,57.53239146651815,100.20501394178393,93.23548950553689,71.3179136148676,157.73303638442422,-1.2631098693187994,-0.13283451404695662,-1.986833350332404,3.999922307752035,-5.986755658084439,0.5831857337025497
75.65798210172254,1043.3998240733724,25.40630841712277,21.181186668482635,77.02639959030532,116.31151895906206,46.57146670270222,1.770253331378206,-0.7598286961892652,0.5783419420000989,-4.205635855411563,4.783977797411662,-2.8765704250783983
87.01365542223607,3158.922595164923,23.24491909769929,359.97139140713585,158.81784726636417,319.41835772363316,383.2025945788125,2.278435195757973,1.3604330113231553,2.1978757484331988,-3.0857730044042233,5.283648752837422,-4.9067233071837455
90.62446771262356,812.134677679603,158.88196608130318,152.75226911768735,122.44430854717629,178.20986612758293,299.42043373209606,1.6339188993123122,1.8094263709305014,-0.2260601924739002,3.244704688542244,-3.4707648810161444,0.1844570706314037
91.45730244700174,537.4588359705548,179.89821777750953,29.636738829128426,239.7865886351199,289.6301112592096,188.9698942102644,1.1456875939882811,0.9677986020413583,1.456209264303796,2.234957972617458,-0.7787487083136622,2.435334106833851
90.40678773434658,1107.075074527226,117.58627969661936,16.553858424981623,22.290399476372173,114.42971698917324,101.74578253100782,1.4238887902967723,1.9409090251249843,-3.042961120949484,3.129225039998701,-6.1721861609481845,2.2586650290920387
94.3501499109242,726.5041246006485,91.92780493504553,360.31720589063445,148.13075354674984,351.35780700211166,450.9144302286233,-1.4867532658167262,-1.9643549985933038,0.6535665830791652,-1.7591684218843306,2.412735004963496,-0.9806221427949613
94.65477648472111,699.3123870227813,98.84859572755374,53.28097400612891,102.2716612250376,192.9821517353815,131.44532323513965,1.3770344394341778,0.6281960283254389,0.8803567891846611,-2.263520040660961,3.143876829845622,3.832381323254066
99.29119444361324,662.2601543934209,191.2147580342067,190.32725922045486,155.96780032024097,253.31970466135434,368.7709439047706,1.6109966093074328,1.6981233435625782,-0.16645342101542707,2.3367075837873763,-2.5031610048028035,0.9259733521649124
90.99465146152201,379.14924906374625,230.09898916038264,32.50081823228741,311.52986113434315,134.25390027632866,250.4952740428014,1.0779350421887075,1.598071570902772,0.7891007426940719,0.3611089859572077,0.42799175673686424,-2.2466472048657318
91.73562861900638,543.8299238417013,16.058045098569334,230.72267251792826,136.58693660939232,102.95524137748725,229.64283151727054,0.4240602136779006,0.16474684933965808,2.9690861261709403,-0.151382478111102,3.1204686042820424,-0.5829253487595856
91.10699949972266,1762.753328712864,270.3974924905526,101.37524182420447,247.66890492293416,361.77531736820765,364.3515844394334,-0.9570530000081512,-1.2774233676384221,-1.2101885488306392,2.315770392057738,-3.525958940888377,1.909068287133716
90.97649488159661,1145.7680590519512,309.6164241467128,34.78387398984606,581.9007553615978,247.21855328838362,341.06762083812373,1.014682086144103,0.285049874040146,2.3698604397081797,0.4220883631755025,1.9477720765326771,2.968185526398941
90.77907186548248,761.8227308859506,150.45937782130102,224.8922702640911,134.49456801922818,236.1524839766732,366.5467081114036,0.6149396705630311,0.3907078500314257,-1.018941728617161,1.9831790152853925,-3.0021207439025535,-5.973450697544472
88.61138035652907,430.7111666469791,22.790229031196386,91.81138772132469,127.89713898103598,62.50555134630338,75.39661826262183,0.0932445947898208,-0.34222279827441726,0.04493738604432757,-3.0154082706284586,3.0603456566727862,2.7186866353039645
92.29651461840541,326.43883589841323,73.91785271593142,167.4041142038312,28.404168071067176,199.09615799316376,224.3329091219138,-0.5299290448995041,-0.308787779946231,0.7802447499373867,-2.2422085410559256,3.022453290993312,-0.5085208422849972
88.98771411431892,398.15119842007425,37.33036995545311,37.16314946826288,79.7572185609577,114.50107410266611,56.00692881847332,2.056619629916554,0.29936145427369865,-0.50618457615966,-3.247377908367757,2.7411933322080975,3.6054114044816816
91.77650764733998,2380.3110341863685,115.59349560338526,35.85968692254663,129.49720759196555,222.68205123624367,133.11576386505308,-0.41946262091405806,0.43369473452381896,-3.1653824836174156,2.1065385081849146,-5.271920991802331,2.574223752509297
91.45886906689178,547.9298130888775,20.89969858863488,97.02390743085317,132.08115691879402,211.1253889646682,79.44506082332951,0.14837969959821057,0.755346070111167,1.570364335137106,-0.5875490431112904,2.1579133782483964,-3.093858416916067
97.18952000862625,959.4936910915534,23.18501991559606,179.00418101458868,264.5759851001541,71.90610800345523,194.5099365016832,-1.9730818883030075,-0.7997929279090062,-2.1879677509716875,1.6494886689954065,-3.837456419967094,3.335410674787953
87.90969374043871,1308.8696765394632,94.6014730681779,451.0643106494171,508.5190146438675,83.36383453288423,545.511240451766,-0.227135125240782,0.1907172407207823,-1.3559790742963014,2.3610821309048897,-3.7170612052011913,-1.1832507944804456
92.67158380222598,3016.8007861480037,52.68377590037449,35.11662019946112,73.31351960699922,92.3660700665556,37.35592700543554,0.6002045462713179,-0.45846527134353654,-3.5609398494022777,3.6410836649344462,-7.202023514336724,-2.748596841408698
193.6699212517296,893.110552038508,17.081173466702534,106.6271617511697,402.8951207435804,310.6370227053966,98.66650451837097,-2.138520559819174,0.8311290118808,-0.12822917434438555,-1.5493206201801883,1.4210914458358028,3.042678047634461
94.69532040598448,1780.7965517133875,137.05089500678932,83.43368094977133,52.30385638105819,183.88668235282663,216.6508925037311,1.0491728364678392,1.8278810607235747,3.315309466373411,-2.4861938842326743,5.801503350606085,1.0003479357625413
89.87139480612333,1300.682411713586,73.77607829549633,104.99035631225331,113.95419807882273,167.0624745678106,170.50792091690002,-0.26805394402696,0.5293964185358959,1.289210979223248,-3.190772073341459,4.479983052564707,1.8865211009264367
91.72067547289727,541.8171504683193,93.38335604244071,39.98611617523414,83.03906799513929,71.33274403753681,103.96603792768596,0.2242929777796186,0.8345294912708995,3.714562045906015,-0.1842075664416768,3.898769612347692,1.6701348674706284
91.67677983567066,1848.3562210444484,61.28760727043381,194.93301062770666,250.13605802288183,335.8784555205531,242.22586383124425,0.17881190832653432,-0.16533620149537948,-1.7321335738779147,1.9378088148910726,-3.6699423887689875,-2.3386182200628216
92.68191021996526,499.82623887268727,119.04945119958387,38.23665765446291,186.5451281521199,36.409988486423124,156.0375240350158,-0.6225810890487767,-1.8801188178559294,-3.346337470148979,0.20956378630422967,-3.5559012564532084,-3.6633051954220575
89.2076064626376,708.5718992851357,139.60310619791093,203.14421229656458,173.80512832817956,217.9505879923872,342.04929709131596,-0.6474090008202774,-0.13932043223968463,-2.4814834905122365,0.17322271192006294,-2.6547062024322994,1.0256308276592134
86.17328652894098,493.8998120068773,13.537986214970411,150.52054901764686,46.3859802798303,180.06409033124424,160.6387785171385,1.147219720078278,-0.44098265457305097,-2.4306608368874096,0.905816825399419,-3.3364776622868284,-2.1235006659460467
94.94965734433008,1065.6220511999275,83.74862192832032,144.91227130202307,257.60264418621546,103.6235678003123,225.16334596276712,1.0514642200274293,1.8151195479379427,2.639607590673265,-1.0867358922103607,3.7263434828836255,-2.088020453267191
89.39024908967208,442.287650512099,120.08531879786572,112.16126341498104,248.28812494812667,45.8397481224561,216.31849597085787,0.3903612710793709,0.6403072242631275,-1.3572602944359766,1.3921762349706592,-2.749436529406636,-2.4110809971420477
90.48339359374265,752.8801240362583,26.249665736376983,65.67451899555189,115.04775023464552,74.79975829192954,41.75978948643243,-2.2178616911864197,-1.3213045541775386,-1.91441358031622,2.2423825875953027,-4.156796167911523,-3.0214917613715557
90.6343050005352,2353.611988851275,24.197648436754477,220.89961632655832,224.79216749849726,217.01295783839046,240.77602627527406,0.19839192864020863,1.2226151525980897,2.2500707683135404,-2.4749461018169763,4.725016870130517,4.2938517661725655
89.88014643859006,933.7346694897506,221.42051052425086,84.25957255148344,126.77446645566222,255.20681399477346,294.60913408876377,-0.8463707330197213,-0.5701383751008051,-2.0258799876302938,1.2730520794798423,-3.298932067110136,1.484264611688342
89.51557408786869,2867.0137393004243,142.63297883274493,345.15908102255247,265.97918462134805,393.8145709346822,486.59668039864306,-0.7341802750221064,-0.36334141375536494,-2.5854121177959755,1.7785104150750342,-4.36392253287101,1.518544131321847
90.78726167287739,1171.0273224226278,117.90138499285779,226.4465796801219,139.91991238867976,199.28097507364348,335.82070285763103,-0.7891664586180922,-1.0904809366251722,-2.0895503827293624,1.8438154614947828,-3.933365844224145,0.28704392392297096
188.54598472302843,358.6469994612536,153.45162115918242,54.89347133563236,160.9256885397557,68.29976712115354,99.7234669301506,1.0179114894210894,1.5106286469728356,2.769099450163503,0.4944845548979736,2.2746148952655294,3.4958761161677794
93.03025370105124,945.6781570005046,142.915878076832,222.20986700881997,120.42161177073848,312.8815360854209,362.9610652061611,0.8425769967051088,0.37473749751115315,2.716247052120322,-0.47042901232477585,3.1866760644450975,1.311179327878162
89.93290965374703,1031.6878717285822,35.702243992284885,63.599000024636624,346.3331841930402,385.0153478830865,70.71977446291633,-1.0080879253318205,-2.139224811658124,-0.21824733763538617,-1.9824994775824976,1.7642521399471114,-2.9792871325904358
90.81358236706888,633.6511134376864,307.9367097925425,18.568712288785004,227.0246900101367,335.607714588048,324.807863066986,0.058196194972995066,1.1245174594841825,-2.2829596811280104,-0.8324484468621988,-1.4505112342658117,4.317143135492835
90.38115729036981,349.2838019064417,418.4288472837667,29.100777225294735,35.95330018613385,409.5596184804639,438.96379603632016,-1.3380544685914888,-1.121136094316137,-2.6122979850224923,-0.3309741384795559,-2.2813238465429366,-0.6379650079670927
90.78816461528645,942.0098714317224,40.65520941821498,48.06616362303939,166.74494446609108,143.58214156239825,31.317782279053056,1.279124682394348,0.4696782190942178,-0.8992380436450886,2.6576659814927126,-3.5569040251378015,3.0052624321738866
93.91229670979675,1263.3561080640648,29.9163994155651,192.05068062747836,210.65111455907308,143.55424215732975,214.5163728300837,-1.0414063955664679,-0.09297303908273824,2.5676719039726006,-1.3861449516917022,3.9538168556643027,-1.889743375930645
92.89669823297177,484.1789060703398,12.127181490318275,171.16929834175784,231.01390280518703,195.42506844501327,178.53518618392366,-1.1717418304218923,0.4638627604686166,0.4389150732755339,-0.8398815389306244,1.2787966122061585,2.292956959711103
93.48104137729446,1000.2053150292597,289.8425693873848,147.5559451480542,315.09905443578975,695.965280097068,427.34454489840186,0.196549421853213,0.22884266553069532,-1.337185693513992,-0.5051411302850766,-0.8320445632289155,2.72470436473706
72.75757719490538,561.2882842682903,271.88152227105473,14.122097199475308,136.66180496962957,198.0738226281211,277.20613468124554,0.2815992936519356,0.5775852055944338,-3.0615476506240347,-0.5555009704313272,-2.5060466801927075,-5.069667570758396
92.3752385439757,738.2212995989015,295.190386706498,86.30863256413383,357.765213777528,29.371840763098593,370.3395140714137,1.8473249031765708,1.9222361474814844,-1.338123159942047,2.625192001758686,-3.9633151617007325,-1.165183884359432
91.30048637056848,845.2443115514259,111.36294534576597,62.59330307935445,266.15672807568785,170.6055027533348,149.626766399566,0.4109419178029823,0.15387773596463813,2.040392374918784,-0.5953831785360546,2.635775553454838,-2.5944420721902937
88.8171181922563,845.2301896320644,145.3851181950634,209.63349957567618,227.77952431753675,422.4792985991984,348.5695183206161,0.3049386365157519,-0.025145883372028437,-1.1601723295361595,0.6529196293710304,-1.8130919589071899,2.172043717171785
96.71584033526611,3804.618464156093,30.784178076067345,82.15851388364679,337.2182544942995,397.59958461725927,62.409029232521554,-1.4493581516236729,-1.8872592288015568,-2.9769884967452835,1.6860071279407582,-4.662995624686042,3.184688855845336
89.37355992660181,1029.5219525680448,172.37615991665518,101.91382284559734,159.94398306056428,419.7682718471612,260.0770394202283,-0.3885906616643389,-0.5379644463643731,1.5164496279604869,-1.1021013197562848,2.6185509477167717,-3.1858365385816416
89.83433321500539,1003.1609903764457,84.48750198355948,124.32880538788993,202.7983919975841,320.88210323529694,191.51447329110755,0.017788817059152248,0.34628672520196696,1.324445322705779,-1.295932548782617,2.620377871488396,-2.541569801312047
88.62347430730532,1359.958853549264,69.51707706844435,143.8291774685826,180.82764966524988,311.3239943113988,212.0682000658679,-0.15638023819604005,-0.9873364752037894,-2.4342785828803097,1.009894262587548,-3.4441728454678575,-2.4216068906520394
96.24535877824528,1070.880822359312,34.215116665599126,460.0061063054958,84.88967206632088,577.2064065557894,494.1333836855334,0.8217262664374835,1.5678596522203294,-2.2373180373069728,0.8258001867205578,-3.0631182240275305,3.3331258868641935
95.44270953700762,1988.7189783334247,76.05045560323744,46.72273966500068,43.4307280319223,68.83434034399805,109.54141061347448,-0.897915993911606,0.327279942218837,4.628384284737248,-2.5605952410041186,7.188979525741367,-0.4534075089282246
90.8677023500696,884.7210623789932,45.59866205040119,212.50329464488053,88.28779871763484,159.8045892808259,246.81750861243356,0.5038823300974804,1.0123060495759482,3.2321706366817073,-0.8181544378911004,4.050325074572807,-0.21186793282173255
90.18419474354387,1139.332172548613,24.485647554648875,114.50641705999203,67.99154019098712,157.82380366660612,122.29025198276591,0.17241440662883906,1.2751554197633734,4.380264124948838,-0.40390588766921737,4.7841700126180555,-3.9657336210975065
91.78993372317773,317.07353079479907,142.02915702453623,32.12831059495539,154.12713336544144,61.79975546686383,173.0582507925909,1.2047116044571382,2.450301374902594,0.31494940328295096,2.686207250186313,-2.371257846903362,1.4458113147791736
90.47435964794296,530.9112696868417,57.04694952873893,25.00856305524145,80.19738038010763,95.29840633135093,42.41953844631584,-2.206704151645707,-0.8126069957821292,-3.7726665686467946,-0.21567162007573934,-3.5569949485710555,-2.684178168244812
92.22589193828262,1516.7350858151376,70.22223642614365,185.54144809197967,108.33590147628757,149.59555098879238,251.1684405355396,-0.9757581934590389,-0.30018399918224487,1.6870799027775398,-3.28084483388365,4.96792473666119,0.4651012936518203
87.61114956634452,2008.487376382359,145.77990091395824,118.27968680289405,89.57102706503889,332.07106003450207,250.92875548955007,-0.4089512105983837,-0.638615497808149,-2.952282767803512,1.9437442852809748,-4.896027053084487,3.5177392480127936
92.12111122102766,1030.6438316266167,173.5197453871838,92.78259738550652,176.9872346967377,194.713316060061,254.63613737556872,0.8649622984925969,0.4805187012802759,0.9676006365162786,-2.45545923425702,3.423059870773298,4.648532937973065
90.13301802320724,560.1268350832391,117.04301138004863,117.54311213529812,227.80829512451797,58.959325482893426,233.13265344322983,-1.2882786025773916,-0.568337368629884,2.0266318198803623,-1.1192298231685684,3.1458616430489306,-1.6088501485805984
91.3629333254319,319.9098268517019,26.820491114623852,65.20600802804739,122.55239238586171,50.824495842717596,72.02524383754816,-0.5404922774571865,1.0034866952430264,1.3329579955573294,-1.3320541323569832,2.665012127914313,-3.058728349294853
91.31117625446173,415.0679183642691,16.32563156181208,84.099361409587,52.02919378628102,71.30600543563415,84.27442987368612,0.7593724397665886,-0.985545909528162,0.6004142669564908,-3.2332070920589744,3.8336213590154653,-4.619343054361174
94.99328656876048,472.67543606717214,167.38463799751455,74.38365045260521,161.9589907465444,355.4615297839324,222.40271145283734,-2.005383797691216,-2.058234449821635,-1.4874245185163235,-1.7857296158356182,0.29830509731929467,-2.6805924494601214
91.77310653020918,1397.7721997924675,168.39760130927007,23.9338439664742,32.29567869011027,147.61443060571528,178.9843589037352,1.9984955474894668,1.101487503037184,2.5857616791831712,-3.4346642438122457,6.0204259229954165,0.26476647038972234
91.95723043543101,607.4132633993613,17.78062360064851,247.83295936883383,196.86917446077874,177.16278526088792,252.85237576438493,-0.27659767894256426,-0.9120164008833155,-2.337106984700367,-0.004646751972018213,-2.332460232728349,-1.6599363463183552
92.16895697476777,1517.2656218150892,266.220313825943,31.309067818475718,454.18910494271813,194.63225713032412,283.3100710359982,-2.003198090605797,-1.8351355433687178,0.7995222173575649,-2.384608839160357,3.1841310565179217,3.525881532176633
95.05773781021367,1044.6741557201453,198.56381434407177,59.194402179196985,226.03875977374759,161.25014017898226,242.18804189717545,-2.016531981005333,-2.341436085152027,-3.2443398438373166,0.136720296576274,-3.3810601404135907,-1.826533640471908
